9.921875000000000000e-01
9.985795454545454142e-01
9.964488636363636465e-01
9.985795454545454142e-01
9.943181818181817677e-01
9.943181818181817677e-01
9.921875000000000000e-01
9.857954545454545858e-01
9.900568181818182323e-01
9.893465909090909394e-01
9.857954545454545858e-01
9.857954545454545858e-01
9.865056818181817677e-01
9.950284090909090606e-01
9.879261363636363535e-01
9.907670454545454142e-01
9.900568181818182323e-01
9.893465909090909394e-01
9.857954545454545858e-01
9.850852272727272929e-01
9.815340909090909394e-01
9.836647727272727071e-01
9.843750000000000000e-01
9.836647727272727071e-01
9.865056818181817677e-01
9.779829545454545858e-01
9.822443181818182323e-01
9.836647727272727071e-01
9.836647727272727071e-01
9.801136363636363535e-01
9.822443181818182323e-01
9.822443181818182323e-01
9.737215909090909394e-01
9.687500000000000000e-01
9.666193181818182323e-01
9.659090909090909394e-01
9.609375000000000000e-01
9.630681818181817677e-01
9.531250000000000000e-01
9.325284090909090606e-01
