1.000000000000000000e+00
9.125416010673124134e-01
8.688124016009686201e-01
8.469478018677967235e-01
8.360155020012107752e-01
8.305493520679178010e-01
8.278162771012713694e-01
8.264497396179480981e-01
7.471143061275941077e-01
7.074465893824170015e-01
6.876127310098285594e-01
6.776958018235342829e-01
6.727373372303872001e-01
6.702581049338135477e-01
6.690184887855268325e-01
5.896830552951727311e-01
5.500153385499957359e-01
5.301814801774071828e-01
5.202645509911130173e-01
5.153060863979658235e-01
5.128268541013922821e-01
5.115872379531054559e-01
4.322518044627514655e-01
3.925840877175744148e-01
3.727502293449859172e-01
3.628333001586916406e-01
3.578748355655445579e-01
3.553956032689709610e-01
3.541559871206841903e-01
2.748205536303301444e-01
2.351528368851531214e-01
2.153189785125646238e-01
2.054020493262703473e-01
2.004435847331232368e-01
1.979643524365496676e-01
1.967247362882628692e-01
1.567071859473551099e-01
1.366984107769012302e-01
1.266940231916742765e-01
1.216918293990608135e-01
